"sepyr","siteid","month","Name","TAVG","PRCP","tot_vis","year","burned","closed_month","d2p","pred","pctdiff","diff"
"2015","CRG_007","10","Tanner Butte",57.9,11.45,80,2014,"yes","open","2014-10-15",28.4662628504527,1.81034431601645,51.5337371495473
"2015","CRG_018","10","Tamanawas Falls trail",57.9,11.45,260,2014,"no","open","2014-10-15",235.660117314116,0.103283843542524,24.3398826858841
"2015","CRG_033","10","Falls Creek Falls",57.9,11.45,108,2014,"no","open","2014-10-15",171.236157875344,-0.369292085620016,-63.2361578753441
"2015","CRG_013","10","Cherry Orchard FCG trail",57.9,11.45,65,2014,"no","open","2014-10-15",16.7134834974549,2.88907554848742,48.2865165025451
"2015","CRG_037","10","Mosier Twin Tunnels Trail",57.9,11.45,130,2014,"no","open","2014-10-15",54.8344501129271,1.37077238364341,75.1655498870729
"2015","CRG_026","10","Beacon Rock",57.9,11.45,398,2014,"no","open","2014-10-15",377.137977089913,0.0553166856095034,20.8620229100868
"2015","CRG_028","10","Dog River",57.9,11.45,71,2014,"no","open","2014-10-15",22.9662228910065,2.09149660076683,48.0337771089935
"2015","CRG_008","10","Eagle Creek",57.9,11.45,448,2014,"yes","open","2014-10-15",740.057639672594,-0.394641746826371,-292.057639672594
"2015","CRG_010","10","Ruckel Creek",57.9,11.45,65,2014,"yes","open","2014-10-15",36.9059793399477,0.761232222054675,28.0940206600523
"2015","CRG_015","10","Crawford Oaks WDNR",57.9,11.45,67,2014,"no","open","2014-10-15",27.2275685061391,1.46074121473217,39.7724314938609
"2015","CRG_022","10","Horsetail Falls",57.9,11.45,683,2014,"no","open","2014-10-15",597.785593092308,0.142550118123261,85.214406907692
"2015","CRG_038","10","Klickitat Trail",57.9,11.45,119,2014,"no","open","2014-10-15",23.309975388472,4.10511049526254,95.690024611528
"2015","CRG_027","10","Latourell Falls",57.9,11.45,708,2014,"no","open","2014-10-15",654.735899094806,0.0813520397748667,53.2641009051938
"2015","CRG_011","10","Coyote Wall area",57.9,11.45,88,2014,"no","open","2014-10-15",66.622790069111,0.320869328779437,21.377209930889
"2015","CRG_009","10","Indian Springs",57.9,11.45,68,2014,"yes","open","2014-10-15",21.7216017794938,2.13052419845921,46.2783982205062
"2015","CRG_043","10","Wind Mountain",57.9,11.45,87,2014,"no","open","2014-10-15",74.7958020347101,0.163166884147139,12.2041979652899
"2015","CRG_021","10","Herman Creek",57.9,11.45,104,2014,"no","open","2014-10-15",60.2930027019891,0.724909945421727,43.7069972980109
"2015","CRG_032","10","Cape Horn",57.9,11.45,251,2014,"no","open","2014-10-15",184.257265408645,0.362225795782509,66.7427345913553
"2015","CRG_005","10","Nesmith Point, McCord, Elowa Falls",57.9,11.45,334,2014,"yes","open","2014-10-15",310.159580988942,0.076865009086752,23.8404190110582
"2015","CRG_036","10","Lower Deschutes",57.9,11.45,64,2014,"no","open","2014-10-15",17.8454960322117,2.58633908995738,46.1545039677883
"2015","CRG_012","10","Catherine Creek area",57.9,11.45,65,2014,"no","open","2014-10-15",58.4497781063132,0.112065812838035,6.55022189368679
"2015","CRG_006","10","Munra Falls",57.9,11.45,457,2014,"yes","open","2014-10-15",781.627984797115,-0.415322878800684,-324.627984797115
"2015","CRG_034","10","Panther Creek Falls",57.9,11.45,80,2014,"no","open","2014-10-15",62.5096136339216,0.279803143057456,17.4903863660784
"2015","CRG_031","10","Eight Mile trail",57.9,11.45,65,2014,"no","open","2014-10-15",25.2717353309037,1.57204339745179,39.7282646690963
"2015","CRG_004","10","Horsetail Creek",57.9,11.45,65,2014,"yes","open","2014-10-15",34.7012219424111,0.873132885864124,30.2987780575889
"2015","CRG_016","10","Mosier Plateau FCG trail",57.9,11.45,80,2014,"no","open","2014-10-15",53.9335814988797,0.483305906574398,26.0664185011203
"2015","CRG_029","10","Umbrella/Sahalie Falls",57.9,11.45,136,2014,"no","open","2014-10-15",293.475731327475,-0.536588598366097,-157.475731327475
"2015","CRG_039","10","Starvation Creek area",57.9,11.45,75,2014,"no","open","2014-10-15",47.680842105328,0.572958796204215,27.319157894672
"2015","CRG_030","10","Surveyors ridge/cooks meadow",57.9,11.45,224,2014,"no","open","2014-10-15",177.062170030663,0.265092368184626,46.9378299693373
"2015","CRG_042","10","Washougal River area",57.9,11.45,132,2014,"no","open","2014-10-15",160.230151189254,-0.176185012494375,-28.2301511892543
"2015","CRG_044","10","Dog Creek Falls",57.9,11.45,65,2014,"no","open","2014-10-15",26.1963110137414,1.4812653951888,38.8036889862586
"2015","CRG_046","10","Larch Mountain",57.9,11.45,140,2014,"no","open","2014-10-15",104.755610218978,0.336443935626436,35.2443897810219
"2015","CRG_035","10","Weldon Wagon Rd Trail",57.9,11.45,65,2014,"no","open","2014-10-15",19.6175994243178,2.31335137363578,45.3824005756822
"2015","CRG_045","10","Spirit falls",57.9,11.45,65,2014,"no","open","2014-10-15",42.8031127016384,0.518581147429308,22.1968872983616
"2015","CRG_002","10","Oneonta Gorge",57.9,11.45,566,2014,"yes","open","2014-10-15",1028.18742698776,-0.449516707612164,-462.187426987761
"2015","CRG_013","11","Cherry Orchard FCG trail",43.5,11.06,36,2014,"no","open","2014-11-15",10.4903889373526,2.43171260998881,25.5096110626474
"2015","CRG_026","11","Beacon Rock",43.5,11.06,198,2014,"no","open","2014-11-15",236.71451037254,-0.163549375623873,-38.7145103725396
"2015","CRG_022","11","Horsetail Falls",43.5,11.06,432,2014,"no","open","2014-11-15",375.20624432598,0.151366765699873,56.7937556740199
"2015","CRG_034","11","Panther Creek Falls",43.5,11.06,40,2014,"no","open","2014-11-15",39.2347986249145,0.0195031299230263,0.765201375085482
"2015","CRG_021","11","Herman Creek",43.5,11.06,61,2014,"no","open","2014-11-15",37.843520092088,0.61190079177527,23.156479907912
"2015","CRG_016","11","Mosier Plateau FCG trail",43.5,11.06,36,2014,"no","open","2014-11-15",33.8519643013863,0.0634537978206991,2.14803569861369
"2015","CRG_023","11","Wahkeena Falls",43.5,11.06,126,2014,"no","open","2014-11-15",299.441084224186,-0.579216057387548,-173.441084224186
"2015","CRG_029","11","Umbrella/Sahalie Falls",43.5,11.06,58,2014,"no","open","2014-11-15",184.203045748543,-0.685130070654878,-126.203045748543
"2015","CRG_017","11","Memaloose trail",43.5,11.06,36,2014,"no","open","2014-11-15",10.2857891531135,2.49997452447318,25.7142108468865
"2015","CRG_033","11","Falls Creek Falls",43.5,11.06,66,2014,"no","open","2014-11-15",107.478126658863,-0.385921563282499,-41.4781266588628
"2015","CRG_030","11","Surveyors ridge/cooks meadow",43.5,11.06,130,2014,"no","open","2014-11-15",111.134882802628,0.169749737630767,18.8651171973721
"2015","CRG_015","11","Crawford Oaks WDNR",43.5,11.06,36,2014,"no","open","2014-11-15",17.0896619780853,1.10653669137307,18.9103380219147
"2015","CRG_009","11","Indian Springs",43.5,11.06,39,2014,"yes","open","2014-11-15",13.6337856224813,1.86054079768507,25.3662143775187
"2015","CRG_028","11","Dog River",43.5,11.06,36,2014,"no","open","2014-11-15",14.4149847986672,1.49740117681764,21.5850152013328
"2015","CRG_038","11","Klickitat Trail",43.5,11.06,39,2014,"no","open","2014-11-15",14.6307445711377,1.66561963476117,24.3692554288623
"2015","CRG_014","11","Tom McCall TNC trail",43.5,11.06,36,2014,"no","open","2014-11-15",67.1347692029798,-0.463765193097557,-31.1347692029798
"2015","CRG_019","11","Dog Mountain/Augspurger Mtn",43.5,11.06,48,2014,"no","open","2014-11-15",201.977187006653,-0.762349398407956,-153.977187006653
"2015","CRG_027","11","Latourell Falls",43.5,11.06,415,2014,"no","open","2014-11-15",410.951686630598,0.00985106887526006,4.04831336940231
"2015","CRG_002","11","Oneonta Gorge",43.5,11.06,143,2014,"yes","open","2014-11-15",645.352359443195,-0.77841562379445,-502.352359443195
"2015","CRG_035","11","Weldon Wagon Rd Trail",43.5,11.06,36,2014,"no","open","2014-11-15",12.3131870151196,1.92369473116869,23.6868129848804
"2015","CRG_037","11","Mosier Twin Tunnels Trail",43.5,11.06,72,2014,"no","open","2014-11-15",34.4174037051018,1.09196488546657,37.5825962948982
"2015","CRG_039","11","Starvation Creek area",43.5,11.06,36,2014,"no","open","2014-11-15",29.9273684400715,0.202912313258972,6.07263155992846
"2015","CRG_024","11","Angels rest trail",43.5,11.06,307,2014,"no","open","2014-11-15",359.355341041562,-0.145692397084774,-52.3553410415616
"2015","CRG_020","11","Mitchell/Wygant area",43.5,11.06,72,2014,"no","open","2014-11-15",49.8851473935813,0.443315370644052,22.1148526064187
"2015","CRG_032","11","Cape Horn",43.5,11.06,155,2014,"no","open","2014-11-15",115.650958040197,0.340239654098897,39.3490419598028
"2015","CRG_004","11","Horsetail Creek",43.5,11.06,36,2014,"yes","open","2014-11-15",21.7805770312766,0.652848772018507,14.2194229687234
"2015","CRG_036","11","Lower Deschutes",43.5,11.06,36,2014,"no","open","2014-11-15",11.200908188074,2.21402509470887,24.799091811926
"2015","CRG_007","11","Tanner Butte",43.5,11.06,36,2014,"yes","open","2014-11-15",17.8671411581932,1.01487186345375,18.1328588418068
"2015","CRG_018","11","Tamanawas Falls trail",43.5,11.06,155,2014,"no","open","2014-11-15",147.914484016673,0.0479027867381046,7.08551598332744
"2015","CRG_044","11","Dog Creek Falls",43.5,11.06,36,2014,"no","open","2014-11-15",16.4423826606732,1.18946370139557,19.5576173393268
"2015","CRG_031","11","Eight Mile trail",43.5,11.06,36,2014,"no","open","2014-11-15",15.8620632726496,1.26956603193442,20.1379367273504
"2015","CRG_043","11","Wind Mountain",43.5,11.06,56,2014,"no","open","2014-11-15",46.9463504926917,0.192850975896788,9.05364950730827
"2015","CRG_010","11","Ruckel Creek",43.5,11.06,50,2014,"yes","open","2014-11-15",23.1644155719486,1.15848312014176,26.8355844280514
"2015","CRG_012","11","Catherine Creek area",43.5,11.06,68,2014,"no","open","2014-11-15",36.6866013138765,0.853537737612108,31.3133986861235
"2015","CRG_008","11","Eagle Creek",43.5,11.06,391,2014,"yes","open","2014-11-15",464.504750156175,-0.158243269054754,-73.5047501561749
"2015","CRG_011","11","Coyote Wall area",43.5,11.06,50,2014,"no","open","2014-11-15",41.816475902405,0.19570095090496,8.18352409759502
"2015","CRG_045","11","Spirit falls",43.5,11.06,36,2014,"no","open","2014-11-15",26.8658116686386,0.339993015808415,9.13418833136136
"2015","CRG_042","11","Washougal River area",43.5,11.06,58,2014,"no","open","2014-11-15",100.570093943734,-0.423287801317464,-42.5700939437339
"2015","CRG_046","11","Larch Mountain",43.5,11.06,47,2014,"no","open","2014-11-15",65.7509306623081,-0.285181220606769,-18.7509306623081
"2015","CRG_006","11","Munra Falls",43.5,11.06,265,2014,"yes","open","2014-11-15",490.596802640782,-0.459841567304232,-225.596802640782
"2015","CRG_005","11","Nesmith Point, McCord, Elowa Falls",43.5,11.06,135,2014,"yes","open","2014-11-15",194.67483470551,-0.306535946445169,-59.6748347055104
"2015","CRG_002","12","Oneonta Gorge",40.4,12.82,112,2014,"yes","open","2014-12-15",462.420396140175,-0.757796150570207,-350.420396140175
"2015","CRG_031","12","Eight Mile trail",40.4,12.82,19,2014,"no","open","2014-12-15",11.3657933914857,0.671682683782839,7.63420660851435
"2015","CRG_032","12","Cape Horn",40.4,12.82,100,2014,"no","open","2014-12-15",82.8684687495066,0.206731601404127,17.1315312504934
"2015","CRG_030","12","Surveyors ridge/cooks meadow",40.4,12.82,48,2014,"no","open","2014-12-15",79.6325228824187,-0.39723120325003,-31.6325228824187
"2015","CRG_005","12","Nesmith Point, McCord, Elowa Falls",40.4,12.82,118,2014,"yes","open","2014-12-15",139.492190375991,-0.154074506379608,-21.4921903759911
"2015","CRG_037","12","Mosier Twin Tunnels Trail",40.4,12.82,30,2014,"no","open","2014-12-15",24.6614259985988,0.216474667835692,5.33857400140117
"2015","CRG_034","12","Panther Creek Falls",40.4,12.82,32,2014,"no","open","2014-12-15",28.1132792917447,0.138252128751006,3.88672070825528
"2015","CRG_033","12","Falls Creek Falls",40.4,12.82,33,2014,"no","open","2014-12-15",77.012313008162,-0.571497092984306,-44.012313008162
"2015","CRG_023","12","Wahkeena Falls",40.4,12.82,173,2014,"no","open","2014-12-15",214.561336549633,-0.19370375491681,-41.5613365496335
"2015","CRG_021","12","Herman Creek",40.4,12.82,32,2014,"no","open","2014-12-15",27.1163733985889,0.18009881076742,4.88362660141114
"2015","CRG_024","12","Angels rest trail",40.4,12.82,162,2014,"no","open","2014-12-15",257.492262526009,-0.370854881576737,-95.4922625260092
"2015","CRG_006","12","Munra Falls",40.4,12.82,165,2014,"yes","open","2014-12-15",351.531941431172,-0.530625867657303,-186.531941431172
"2015","CRG_004","12","Horsetail Creek",40.4,12.82,19,2014,"yes","open","2014-12-15",15.6066417230649,0.217430395157989,3.39335827693515
"2015","CRG_042","12","Washougal River area",40.4,12.82,49,2014,"no","open","2014-12-15",72.0624353515043,-0.320034082098544,-23.0624353515043
"2015","CRG_044","12","Dog Creek Falls",40.4,12.82,19,2014,"no","open","2014-12-15",11.7816151009302,0.612682118472867,7.21838489906982
"2015","CRG_013","12","Cherry Orchard FCG trail",40.4,12.82,19,2014,"no","open","2014-12-15",7.51677705534458,1.52767906512414,11.4832229446554
"2015","CRG_022","12","Horsetail Falls",40.4,12.82,190,2014,"no","open","2014-12-15",268.850059346159,-0.293286375081791,-78.8500593461595
"2015","CRG_028","12","Dog River",40.4,12.82,19,2014,"no","open","2014-12-15",10.3289046416526,0.839498055135492,8.67109535834735
"2015","CRG_026","12","Beacon Rock",40.4,12.82,169,2014,"no","open","2014-12-15",169.615274596718,-0.00362747163061129,-0.615274596717938
"2015","CRG_035","12","Weldon Wagon Rd Trail",40.4,12.82,19,2014,"no","open","2014-12-15",8.82288370680524,1.15349092557402,10.1771162931948
"2015","CRG_043","12","Wind Mountain",40.4,12.82,28,2014,"no","open","2014-12-15",33.6389100845565,-0.167630582274581,-5.63891008455648
"2015","CRG_045","12","Spirit falls",40.4,12.82,21,2014,"no","open","2014-12-15",19.250412728262,0.090885701851439,1.74958727173797
"2015","CRG_014","12","Tom McCall TNC trail",40.4,12.82,31,2014,"no","open","2014-12-15",48.1047076304271,-0.355572426753677,-17.1047076304271
"2015","CRG_036","12","Lower Deschutes",40.4,12.82,23,2014,"no","open","2014-12-15",8.02589209703639,1.86572504612825,14.9741079029636
"2015","CRG_029","12","Umbrella/Sahalie Falls",40.4,12.82,47,2014,"no","open","2014-12-15",131.988740939539,-0.643909020834363,-84.988740939539
"2015","CRG_038","12","Klickitat Trail",40.4,12.82,21,2014,"no","open","2014-12-15",10.4835050208052,1.00314684433538,10.5164949791948
"2015","CRG_017","12","Memaloose trail",40.4,12.82,19,2014,"no","open","2014-12-15",7.37017324752764,1.57795839553346,11.6298267524724
"2015","CRG_015","12","Crawford Oaks WDNR",40.4,12.82,21,2014,"no","open","2014-12-15",12.2454162383883,0.714927413750697,8.75458376161172
"2015","CRG_046","12","Larch Mountain",40.4,12.82,43,2014,"no","open","2014-12-15",47.1131327848286,-0.0873033173916446,-4.11313278482859
"2015","CRG_018","12","Tamanawas Falls trail",40.4,12.82,49,2014,"no","open","2014-12-15",105.986556480359,-0.537677214665613,-56.9865564803593
"2015","CRG_011","12","Coyote Wall area",40.4,12.82,43,2014,"no","open","2014-12-15",29.9631527940175,0.435095975900954,13.0368472059825
"2015","CRG_009","12","Indian Springs",40.4,12.82,20,2014,"yes","open","2014-12-15",9.7691446481695,1.04726214221298,10.2308553518305
"2015","CRG_039","12","Starvation Creek area",40.4,12.82,20,2014,"no","open","2014-12-15",21.44413879796,-0.067344219861951,-1.44413879796001
"2015","CRG_019","12","Dog Mountain/Augspurger Mtn",40.4,12.82,28,2014,"no","open","2014-12-15",144.72461355449,-0.806529108544085,-116.72461355449
"2015","CRG_016","12","Mosier Plateau FCG trail",40.4,12.82,19,2014,"no","open","2014-12-15",24.2562663842682,-0.216697256741755,-5.25626638426816
"2015","CRG_008","12","Eagle Creek",40.4,12.82,161,2014,"yes","open","2014-12-15",332.835957648836,-0.516278225654135,-171.835957648836
"2015","CRG_020","12","Mitchell/Wygant area",40.4,12.82,53,2014,"no","open","2014-12-15",35.7446738695644,0.482738384840267,17.2553261304356
"2015","CRG_007","12","Tanner Butte",40.4,12.82,19,2014,"yes","open","2014-12-15",12.8025107080923,0.48408389832397,6.1974892919077
"2015","CRG_027","12","Latourell Falls",40.4,12.82,266,2014,"no","open","2014-12-15",294.46307733368,-0.0966609382453262,-28.4630773336795
"2015","CRG_010","12","Ruckel Creek",40.4,12.82,19,2014,"yes","open","2014-12-15",16.5982165686635,0.14470129494942,2.40178343133652
"2015","CRG_012","12","Catherine Creek area",40.4,12.82,19,2014,"no","open","2014-12-15",26.2873955047385,-0.277220141623573,-7.28739550473849
"2016","CRG_029","1","Umbrella/Sahalie Falls",38.2,12.93,124,2016,"no","open","2016-01-15",244.971856458394,-0.493819405246414,-120.971856458394
"2016","CRG_030","1","Surveyors ridge/cooks meadow",38.2,12.93,307,2016,"no","open","2016-01-15",147.798416941546,1.07715350646427,159.201583058454
"2016","CRG_022","1","Horsetail Falls",38.2,12.93,403,2016,"no","open","2016-01-15",498.987244504039,-0.192364124657023,-95.9872445040394
"2016","CRG_023","1","Wahkeena Falls",38.2,12.93,409,2016,"no","open","2016-01-15",398.227065161832,0.027052241750043,10.772934838168
"2016","CRG_010","1","Ruckel Creek",38.2,12.93,43,2016,"yes","open","2016-01-15",30.8063846793307,0.395814551028783,12.1936153206693
"2016","CRG_033","1","Falls Creek Falls",38.2,12.93,52,2016,"no","open","2016-01-15",142.935292461092,-0.636199016319538,-90.9352924610924
"2016","CRG_017","1","Memaloose trail",38.2,12.93,17,2016,"no","open","2016-01-15",13.6790836098201,0.242773308863751,3.32091639017992
"2016","CRG_004","1","Horsetail Creek",38.2,12.93,23,2016,"yes","open","2016-01-15",28.9660161068704,-0.205966056390312,-5.96601610687035
"2016","CRG_027","1","Latourell Falls",38.2,12.93,462,2016,"no","open","2016-01-15",546.525152065255,-0.154659216956153,-84.5251520652548
"2016","CRG_043","1","Wind Mountain",38.2,12.93,57,2016,"no","open","2016-01-15",62.4340090979852,-0.0870360429594863,-5.4340090979852
"2016","CRG_034","1","Panther Creek Falls",38.2,12.93,70,2016,"no","open","2016-01-15",52.1784068111293,0.341551118135509,17.8215931888707
"2016","CRG_016","1","Mosier Plateau FCG trail",38.2,12.93,26,2016,"no","open","2016-01-15",45.0197688424458,-0.422475932939785,-19.0197688424458
"2016","CRG_002","1","Oneonta Gorge",38.2,12.93,436,2016,"yes","open","2016-01-15",858.254894321445,-0.491992410547555,-422.254894321445
"2016","CRG_035","1","Weldon Wagon Rd Trail",38.2,12.93,17,2016,"no","open","2016-01-15",16.3753225130215,0.0381474921475136,0.624677486978491
"2016","CRG_028","1","Dog River",38.2,12.93,17,2016,"no","open","2016-01-15",19.1705059631294,-0.113221109933348,-2.17050596312938
"2016","CRG_026","1","Beacon Rock",38.2,12.93,206,2016,"no","open","2016-01-15",314.806917664983,-0.345630643926241,-108.806917664983
"2016","CRG_044","1","Dog Creek Falls",38.2,12.93,27,2016,"no","open","2016-01-15",21.8667448663307,0.234751681836891,5.13325513366933
"2016","CRG_031","1","Eight Mile trail",38.2,12.93,20,2016,"no","open","2016-01-15",21.0949774004603,-0.0519070193664402,-1.09497740046031
"2016","CRG_021","1","Herman Creek",38.2,12.93,56,2016,"no","open","2016-01-15",50.3281437839778,0.112697504608303,5.67185621602219
"2016","CRG_019","1","Dog Mountain/Augspurger Mtn",38.2,12.93,76,2016,"no","open","2016-01-15",268.609708716803,-0.717061604500203,-192.609708716803
"2016","CRG_036","1","Lower Deschutes",38.2,12.93,18,2016,"no","open","2016-01-15",14.8961015367696,0.208369851371426,3.10389846323036
"2016","CRG_024","1","Angels rest trail",38.2,12.93,400,2016,"no","open","2016-01-15",477.907108785615,-0.163017262881024,-77.9071087856149
"2016","CRG_038","1","Klickitat Trail",38.2,12.93,29,2016,"no","open","2016-01-15",19.4574451491583,0.490432057122081,9.54255485084174
"2016","CRG_011","1","Coyote Wall area",38.2,12.93,64,2016,"no","open","2016-01-15",55.6117825887841,0.150835255061715,8.38821741121591
"2016","CRG_020","1","Mitchell/Wygant area",38.2,12.93,77,2016,"no","open","2016-01-15",66.3423187007909,0.160646801437195,10.6576812992091
"2016","CRG_018","1","Tamanawas Falls trail",38.2,12.93,341,2016,"no","open","2016-01-15",196.711653704761,0.733501770626142,144.288346295239
"2016","CRG_012","1","Catherine Creek area",38.2,12.93,74,2016,"no","open","2016-01-15",48.7895560819213,0.516718042602159,25.2104439180787
"2016","CRG_005","1","Nesmith Point, McCord, Elowa Falls",38.2,12.93,280,2016,"yes","open","2016-01-15",258.89830143548,0.0815057435584557,21.10169856452
"2016","CRG_037","1","Mosier Twin Tunnels Trail",38.2,12.93,40,2016,"no","open","2016-01-15",45.771747398935,-0.126098471806854,-5.77174739893504
"2016","CRG_014","1","Tom McCall TNC trail",38.2,12.93,33,2016,"no","open","2016-01-15",89.2826119010568,-0.630387157170416,-56.2826119010568
"2016","CRG_006","1","Munra Falls",38.2,12.93,543,2016,"yes","open","2016-01-15",652.445289528635,-0.167746309591268,-109.445289528635
"2016","CRG_046","1","Larch Mountain",38.2,12.93,106,2016,"no","open","2016-01-15",87.4422433285967,0.212228734819459,18.5577566714033
"2016","CRG_015","1","Crawford Oaks WDNR",38.2,12.93,23,2016,"no","open","2016-01-15",22.7275624244182,0.0119871005299299,0.272437575581758
"2016","CRG_008","1","Eagle Creek",38.2,12.93,467,2016,"yes","open","2016-01-15",617.745436928534,-0.24402517269581,-150.745436928534
"2016","CRG_013","1","Cherry Orchard FCG trail",38.2,12.93,17,2016,"no","open","2016-01-15",13.9511811138128,0.218534822343369,3.04881888618724
"2016","CRG_042","1","Washougal River area",38.2,12.93,67,2016,"no","open","2016-01-15",133.748291280827,-0.499059020804068,-66.7482912808265
"2016","CRG_039","1","Starvation Creek area",38.2,12.93,51,2016,"no","open","2016-01-15",39.800443993129,0.281392740463007,11.199556006871
"2016","CRG_032","1","Cape Horn",38.2,12.93,183,2016,"no","open","2016-01-15",153.804350938768,0.189823297475212,29.1956490612317
"2016","CRG_007","1","Tanner Butte",38.2,12.93,20,2016,"yes","open","2016-01-15",23.7615329395898,-0.158303462539767,-3.76153293958978
"2016","CRG_009","1","Indian Springs",38.2,12.93,19,2016,"yes","open","2016-01-15",18.1315882206113,0.0478949647886606,0.868411779388673
"2016","CRG_045","1","Spirit falls",38.2,12.93,55,2016,"no","open","2016-01-15",35.7288758879278,0.539371128622146,19.2711241120722
"2016","CRG_031","2","Eight Mile trail",45.8,9.82,67,2016,"no","open","2016-02-15",37.5577400374734,0.783919903943915,29.4422599625266
"2016","CRG_032","2","Cape Horn",45.8,9.82,273,2016,"no","open","2016-02-15",273.835032838885,-0.00304940105810298,-0.835032838884558
"2016","CRG_007","2","Tanner Butte",45.8,9.82,51,2016,"yes","open","2016-02-15",42.3053061444617,0.205522537193047,8.69469385553834
"2016","CRG_037","2","Mosier Twin Tunnels Trail",45.8,9.82,89,2016,"no","open","2016-02-15",81.4925447529793,0.0921244424232592,7.50745524702072
"2016","CRG_043","2","Wind Mountain",45.8,9.82,117,2016,"no","open","2016-02-15",111.158226846368,0.052553673438008,5.84177315363203
"2016","CRG_018","2","Tamanawas Falls trail",45.8,9.82,359,2016,"no","open","2016-02-15",350.227687469515,0.0250474558247152,8.77231253048484
"2016","CRG_006","2","Munra Falls",45.8,9.82,1199,2016,"yes","open","2016-02-15",1161.62108674531,0.0321782323695747,37.3789132546885
"2016","CRG_033","2","Falls Creek Falls",45.8,9.82,172,2016,"no","open","2016-02-15",254.483636295187,-0.324121572200071,-82.483636295187
"2016","CRG_029","2","Umbrella/Sahalie Falls",45.8,9.82,268,2016,"no","open","2016-02-15",436.150706715658,-0.385533495937406,-168.150706715658
"2016","CRG_044","2","Dog Creek Falls",45.8,9.82,47,2016,"no","open","2016-02-15",38.9318036973807,0.207239211553976,8.06819630261933
"2016","CRG_036","2","Lower Deschutes",45.8,9.82,35,2016,"no","open","2016-02-15",26.5211902562926,0.319699442663424,8.47880974370737
"2016","CRG_002","2","Oneonta Gorge",45.8,9.82,769,2016,"yes","open","2016-02-15",1528.04687082104,-0.496743185903188,-759.046870821041
"2016","CRG_005","2","Nesmith Point, McCord, Elowa Falls",45.8,9.82,486,2016,"yes","open","2016-02-15",460.945509296682,0.0543545607843039,25.0544907033184
"2016","CRG_022","2","Horsetail Falls",45.8,9.82,638,2016,"no","open","2016-02-15",888.402620933309,-0.281857138906512,-250.402620933309
"2016","CRG_034","2","Panther Creek Falls",45.8,9.82,145,2016,"no","open","2016-02-15",92.899034750289,0.560834301344008,52.100965249711
"2016","CRG_030","2","Surveyors ridge/cooks meadow",45.8,9.82,302,2016,"no","open","2016-02-15",263.141998972681,0.147669323707435,38.8580010273186
"2016","CRG_035","2","Weldon Wagon Rd Trail",45.8,9.82,27,2016,"no","open","2016-02-15",29.1548122711156,-0.073909317305069,-2.1548122711156
"2016","CRG_013","2","Cherry Orchard FCG trail",45.8,9.82,29,2016,"no","open","2016-02-15",24.8388430829442,0.167526196898965,4.16115691705581
"2016","CRG_004","2","Horsetail Creek",45.8,9.82,69,2016,"yes","open","2016-02-15",51.5714277484537,0.337950159855112,17.4285722515463
"2016","CRG_026","2","Beacon Rock",45.8,9.82,355,2016,"no","open","2016-02-15",560.485851736523,-0.366620943418781,-205.485851736523
"2016","CRG_008","2","Eagle Creek",45.8,9.82,991,2016,"yes","open","2016-02-15",1099.84107065178,-0.0989607258322105,-108.841070651775
"2016","CRG_010","2","Ruckel Creek",45.8,9.82,73,2016,"yes","open","2016-02-15",54.8480410913101,0.330949994703928,18.1519589086899
"2016","CRG_038","2","Klickitat Trail",45.8,9.82,37,2016,"no","open","2016-02-15",34.642258810362,0.0680596840565376,2.35774118963804
"2016","CRG_042","2","Washougal River area",45.8,9.82,117,2016,"no","open","2016-02-15",238.126993882057,-0.508665531393096,-121.126993882057
"2016","CRG_019","2","Dog Mountain/Augspurger Mtn",45.8,9.82,225,2016,"no","open","2016-02-15",478.235810354884,-0.52952080306777,-253.235810354884
"2016","CRG_024","2","Angels rest trail",45.8,9.82,706,2016,"no","open","2016-02-15",850.871305196987,-0.170262299729861,-144.871305196987
"2016","CRG_027","2","Latourell Falls",45.8,9.82,867,2016,"no","open","2016-02-15",973.039657523384,-0.108977734569709,-106.039657523384
"2016","CRG_009","2","Indian Springs",45.8,9.82,33,2016,"yes","open","2016-02-15",32.2816879074435,0.0222513796247576,0.718312092556474
"2016","CRG_011","2","Coyote Wall area",45.8,9.82,144,2016,"no","open","2016-02-15",99.0118564168011,0.45437127644407,44.9881435831989
"2016","CRG_039","2","Starvation Creek area",45.8,9.82,103,2016,"no","open","2016-02-15",70.8611675894632,0.453546469862512,32.1388324105368
"2016","CRG_021","2","Herman Creek",45.8,9.82,152,2016,"no","open","2016-02-15",89.6048052066637,0.696337597625803,62.3951947933363
"2016","CRG_020","2","Mitchell/Wygant area",45.8,9.82,131,2016,"no","open","2016-02-15",118.116626149746,0.109073330912117,12.883373850254
"2016","CRG_016","2","Mosier Plateau FCG trail",45.8,9.82,56,2016,"no","open","2016-02-15",80.1537134946077,-0.301342413738979,-24.1537134946077
"2016","CRG_023","2","Wahkeena Falls",45.8,9.82,755,2016,"no","open","2016-02-15",709.008040411917,0.0648680367028882,45.9919595880831
"2016","CRG_045","2","Spirit falls",45.8,9.82,76,2016,"no","open","2016-02-15",63.6121009734128,0.194741233775078,12.3878990265872
"2016","CRG_012","2","Catherine Creek area",45.8,9.82,172,2016,"no","open","2016-02-15",86.8654859913973,0.980072960358893,85.1345140086027
